,character_data_0_player_number,character_data_0_hp,character_data_0_energy,character_data_0_x,character_data_0_y,character_data_0_left,character_data_0_right,character_data_0_top,character_data_0_bottom,character_data_0_speed_x,character_data_0_speed_y,character_data_0_state,character_data_0_action,character_data_0_front,character_data_0_control,character_data_0_attack_data_setting_hit_area_left,character_data_0_attack_data_setting_hit_area_right,character_data_0_attack_data_setting_hit_area_top,character_data_0_attack_data_setting_hit_area_bottom,character_data_0_attack_data_setting_speed_x,character_data_0_attack_data_setting_speed_y,character_data_0_attack_data_current_hit_area_left,character_data_0_attack_data_current_hit_area_right,character_data_0_attack_data_current_hit_area_top,character_data_0_attack_data_current_hit_area_bottom,character_data_0_attack_data_current_frame,character_data_0_attack_data_player_number,character_data_0_attack_data_speed_x,character_data_0_attack_data_speed_y,character_data_0_attack_data_start_up,character_data_0_attack_data_active,character_data_0_attack_data_hit_damage,character_data_0_attack_data_guard_damage,character_data_0_attack_data_start_add_energy,character_data_0_attack_data_hit_add_energy,character_data_0_attack_data_guard_add_energy,character_data_0_attack_data_give_energy,character_data_0_attack_data_impact_x,character_data_0_attack_data_impact_y,character_data_0_attack_data_give_guard_recov,character_data_0_attack_data_attack_type,character_data_0_attack_data_down_prop,character_data_0_attack_data_is_projectile,character_data_0_remaining_frame,character_data_0_hit_confirm,character_data_0_graphic_size_x,character_data_0_graphic_size_y,character_data_0_graphic_adjust_x,character_data_0_hit_count,character_data_0_last_hit_frame,character_data_1_player_number,character_data_1_hp,character_data_1_energy,character_data_1_x,character_data_1_y,character_data_1_left,character_data_1_right,character_data_1_top,character_data_1_bottom,character_data_1_speed_x,character_data_1_speed_y,character_data_1_state,character_data_1_action,character_data_1_front,character_data_1_control,character_data_1_attack_data_setting_hit_area_left,character_data_1_attack_data_setting_hit_area_right,character_data_1_attack_data_setting_hit_area_top,character_data_1_attack_data_setting_hit_area_bottom,character_data_1_attack_data_setting_speed_x,character_data_1_attack_data_setting_speed_y,character_data_1_attack_data_current_hit_area_left,character_data_1_attack_data_current_hit_area_right,character_data_1_attack_data_current_hit_area_top,character_data_1_attack_data_current_hit_area_bottom,character_data_1_attack_data_current_frame,character_data_1_attack_data_player_number,character_data_1_attack_data_speed_x,character_data_1_attack_data_speed_y,character_data_1_attack_data_start_up,character_data_1_attack_data_active,character_data_1_attack_data_hit_damage,character_data_1_attack_data_guard_damage,character_data_1_attack_data_start_add_energy,character_data_1_attack_data_hit_add_energy,character_data_1_attack_data_guard_add_energy,character_data_1_attack_data_give_energy,character_data_1_attack_data_impact_x,character_data_1_attack_data_impact_y,character_data_1_attack_data_give_guard_recov,character_data_1_attack_data_attack_type,character_data_1_attack_data_down_prop,character_data_1_attack_data_is_projectile,character_data_1_remaining_frame,character_data_1_hit_confirm,character_data_1_graphic_size_x,character_data_1_graphic_size_y,character_data_1_graphic_adjust_x,character_data_1_hit_count,character_data_1_last_hit_frame,current_frame_number,current_round,empty_flag,front_0,front_1
588,True,400,142,898,537,878,918,435,640,0,0,STAND,STAND,True,True,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,47,False,400,320,140,0,1117,False,97,290,940,537,920,960,435,640,0,0,STAND,STAND,False,True,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,15,False,400,320,140,0,0,1177,1,False,True,False
589,True,400,142,898,537,878,918,435,640,0,0,STAND,STAND_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,17,False,400,320,140,0,1117,False,97,290,940,537,920,960,435,640,0,0,STAND,STAND,False,True,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,13,False,400,320,140,0,0,1179,1,False,True,False
590,True,400,142,898,537,878,918,435,640,0,0,STAND,STAND_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,15,False,400,320,140,0,1117,False,97,290,940,537,920,960,435,640,0,0,STAND,STAND,False,True,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,11,False,400,320,140,0,0,1181,1,False,True,False
591,True,400,144,898,537,878,918,435,640,0,0,STAND,STAND_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,13,True,400,320,140,1,1183,False,92,295,940,537,920,960,435,640,4,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,27,False,400,320,140,0,0,1183,1,False,True,False
592,True,400,144,898,537,878,918,435,640,0,0,STAND,STAND_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,11,True,400,320,140,1,1183,False,92,295,940,537,920,960,435,640,2,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,25,False,400,320,140,0,0,1185,1,False,True,False
593,True,400,144,898,537,878,918,435,640,0,0,STAND,STAND_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,9,True,400,320,140,1,1183,False,92,295,940,537,920,960,435,640,0,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,23,False,400,320,140,0,0,1187,1,False,True,False
594,True,400,144,898,537,878,918,435,640,0,0,STAND,STAND_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,7,True,400,320,140,1,1183,False,92,295,940,537,920,960,435,640,0,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,21,False,400,320,140,0,0,1189,1,False,True,False
595,True,400,144,898,537,878,918,435,640,0,0,STAND,STAND_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,5,True,400,320,140,1,1183,False,92,295,940,537,920,960,435,640,0,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,19,False,400,320,140,0,0,1191,1,False,True,False
596,True,400,144,898,537,878,918,435,640,0,0,STAND,STAND_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,3,True,400,320,140,1,1183,False,92,295,940,537,920,960,435,640,0,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,17,False,400,320,140,0,0,1193,1,False,True,False
597,True,400,144,898,537,878,918,435,640,0,0,STAND,STAND_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,1,True,400,320,140,1,1183,False,92,295,940,537,920,960,435,640,0,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,15,False,400,320,140,0,0,1195,1,False,True,False
598,True,400,144,898,557,878,918,475,640,0,0,CROUCH,CROUCH,True,True,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,48,False,400,320,140,1,1183,False,92,295,940,537,920,960,435,640,0,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,13,False,400,320,140,0,0,1197,1,False,True,False
599,True,400,144,898,557,878,918,475,640,0,0,CROUCH,CROUCH,True,True,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,46,False,400,320,140,1,1183,False,92,295,940,537,920,960,435,640,0,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,11,False,400,320,140,0,0,1199,1,False,True,False
600,True,400,144,898,557,878,918,475,640,0,0,CROUCH,CROUCH,True,True,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,44,False,400,320,140,1,1183,False,92,295,940,537,920,960,435,640,0,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,9,False,400,320,140,0,0,1201,1,False,True,False
601,True,400,144,898,557,878,918,475,640,0,0,CROUCH,CROUCH,True,True,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,42,False,400,320,140,1,1183,False,92,295,940,537,920,960,435,640,0,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,7,False,400,320,140,0,0,1203,1,False,True,False
602,True,400,144,898,537,878,918,435,640,0,0,STAND,STAND_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,17,False,400,320,140,1,1183,False,92,295,940,537,920,960,435,640,0,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,5,False,400,320,140,0,0,1205,1,False,True,False
603,True,400,144,898,537,878,918,435,640,0,0,STAND,STAND_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,15,False,400,320,140,1,1183,False,92,295,940,537,920,960,435,640,0,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,3,False,400,320,140,0,0,1207,1,False,True,False
604,True,400,146,898,537,878,918,435,640,0,0,STAND,STAND_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,13,True,400,320,140,2,1209,False,87,300,940,537,920,960,435,640,4,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,1,False,400,320,140,0,0,1209,1,False,True,False
605,True,400,146,898,537,878,918,435,640,0,0,STAND,STAND_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,11,True,400,320,140,2,1209,False,87,300,940,537,920,960,435,640,2,0,STAND,STAND,False,True,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,47,False,400,320,140,0,0,1211,1,False,True,False
606,True,400,146,898,537,878,918,435,640,0,0,STAND,STAND_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,9,True,400,320,140,2,1209,False,87,300,940,537,920,960,435,640,0,0,STAND,STAND,False,True,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,45,False,400,320,140,0,0,1213,1,False,True,False
607,True,400,146,898,537,878,918,435,640,0,0,STAND,STAND_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,7,True,400,320,140,2,1209,False,87,300,940,537,920,960,435,640,0,0,STAND,STAND,False,True,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,43,False,400,320,140,0,0,1215,1,False,True,False
608,True,400,146,898,537,878,918,435,640,0,0,STAND,STAND_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,5,True,400,320,140,2,1209,False,87,300,940,537,920,960,435,640,0,0,STAND,STAND,False,True,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,41,False,400,320,140,0,0,1217,1,False,True,False
609,True,400,146,898,537,878,918,435,640,0,0,STAND,STAND_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,3,True,400,320,140,2,1209,False,87,300,940,537,920,960,435,640,0,0,STAND,STAND,False,True,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,39,False,400,320,140,0,0,1219,1,False,True,False
610,True,400,146,898,537,878,918,435,640,0,0,STAND,STAND_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,1,True,400,320,140,2,1209,False,87,300,940,537,920,960,435,640,0,0,STAND,STAND,False,True,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,37,False,400,320,140,0,0,1221,1,False,True,False
611,True,400,146,898,557,878,918,475,640,0,0,CROUCH,CROUCH,True,True,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,48,False,400,320,140,2,1209,False,87,300,940,537,920,960,435,640,0,0,STAND,STAND,False,True,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,35,False,400,320,140,0,0,1223,1,False,True,False
612,True,400,146,898,557,878,918,475,640,0,0,CROUCH,CROUCH,True,True,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,46,False,400,320,140,2,1209,False,87,300,940,537,920,960,435,640,0,0,STAND,STAND,False,True,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,33,False,400,320,140,0,0,1225,1,False,True,False
613,True,400,146,898,557,878,918,475,640,0,0,CROUCH,CROUCH_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,16,False,400,320,140,2,1209,False,87,300,940,537,920,960,435,640,0,0,STAND,STAND,False,True,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,31,False,400,320,140,0,0,1227,1,False,True,False
614,True,400,149,898,557,878,918,475,640,0,0,CROUCH,CROUCH_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,14,True,400,320,140,3,1229,False,82,300,940,537,920,960,435,640,4,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,27,False,400,320,140,0,0,1229,1,False,True,False
615,True,400,149,898,557,878,918,475,640,0,0,CROUCH,CROUCH_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,12,True,400,320,140,3,1229,False,82,300,940,537,920,960,435,640,2,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,25,False,400,320,140,0,0,1231,1,False,True,False
616,True,400,149,898,557,878,918,475,640,0,0,CROUCH,CROUCH_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,10,True,400,320,140,3,1229,False,82,300,940,537,920,960,435,640,0,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,23,False,400,320,140,0,0,1233,1,False,True,False
617,True,400,149,898,557,878,918,475,640,0,0,CROUCH,CROUCH_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,8,True,400,320,140,3,1229,False,82,300,940,537,920,960,435,640,0,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,21,False,400,320,140,0,0,1235,1,False,True,False
618,True,400,149,898,557,878,918,475,640,0,0,CROUCH,CROUCH_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,6,True,400,320,140,3,1229,False,82,300,940,537,920,960,435,640,0,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,19,False,400,320,140,0,0,1237,1,False,True,False
619,True,400,149,898,557,878,918,475,640,0,0,CROUCH,CROUCH_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,4,True,400,320,140,3,1229,False,82,300,940,537,920,960,435,640,0,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,17,False,400,320,140,0,0,1239,1,False,True,False
620,True,400,149,898,557,878,918,475,640,0,0,CROUCH,CROUCH_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,2,True,400,320,140,3,1229,False,82,300,940,537,920,960,435,640,0,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,15,False,400,320,140,0,0,1241,1,False,True,False
621,True,400,149,898,557,878,918,475,640,0,0,CROUCH,CROUCH,True,True,0,0,0,0,0,0,758,758,335,335,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,49,False,400,320,140,3,1229,False,82,300,940,537,920,960,435,640,0,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,13,False,400,320,140,0,0,1243,1,False,True,False
622,True,400,149,898,557,878,918,475,640,0,0,CROUCH,CROUCH_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,17,False,400,320,140,3,1229,False,82,300,940,537,920,960,435,640,0,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,11,False,400,320,140,0,0,1245,1,False,True,False
623,True,400,149,898,557,878,918,475,640,0,0,CROUCH,CROUCH_A,True,False,195,245,185,205,0,0,953,1003,520,540,0,True,0,0,3,3,5,0,0,3,1,5,5,0,2,3,False,False,15,False,400,320,140,3,1229,False,82,300,940,537,920,960,435,640,0,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,9,False,400,320,140,0,0,1247,1,False,True,False
624,True,400,152,898,557,878,918,475,640,0,0,CROUCH,CROUCH_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,13,True,400,320,140,4,1248,False,72,300,940,537,920,960,435,640,3,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,7,False,400,320,140,0,0,1249,1,False,True,False
625,True,400,152,898,557,878,918,475,640,0,0,CROUCH,CROUCH_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,11,True,400,320,140,4,1248,False,72,300,940,537,920,960,435,640,1,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,5,False,400,320,140,0,0,1251,1,False,True,False
626,True,400,152,898,557,878,918,475,640,0,0,CROUCH,CROUCH_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,9,True,400,320,140,4,1248,False,72,300,940,537,920,960,435,640,0,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,3,False,400,320,140,0,0,1253,1,False,True,False
627,True,400,152,898,557,878,918,475,640,0,0,CROUCH,CROUCH_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,7,True,400,320,140,4,1248,False,72,300,940,537,920,960,435,640,0,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,1,False,400,320,140,0,0,1255,1,False,True,False
628,True,400,152,898,557,878,918,475,640,0,0,CROUCH,CROUCH_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,5,True,400,320,140,4,1248,False,72,300,940,537,920,960,435,640,0,0,STAND,STAND,False,True,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,47,False,400,320,140,0,0,1257,1,False,True,False
629,True,400,152,898,557,878,918,475,640,0,0,CROUCH,CROUCH_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,3,True,400,320,140,4,1248,False,72,300,940,537,920,960,435,640,0,0,STAND,STAND,False,True,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,45,False,400,320,140,0,0,1259,1,False,True,False
630,True,400,152,898,557,878,918,475,640,0,0,CROUCH,CROUCH_A,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,1,True,400,320,140,4,1248,False,72,300,940,537,920,960,435,640,0,0,STAND,STAND,False,True,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,43,False,400,320,140,0,0,1261,1,False,True,False
631,True,400,152,898,537,878,918,435,640,0,0,STAND,STAND_B,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,22,False,400,320,140,4,1248,False,72,300,940,537,920,960,435,640,0,0,STAND,STAND,False,True,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,41,False,400,320,140,0,0,1263,1,False,True,False
632,True,400,152,898,537,878,918,435,640,0,0,STAND,STAND_B,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,20,False,400,320,140,4,1248,False,72,300,940,537,920,960,435,640,0,0,STAND,STAND,False,True,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,39,False,400,320,140,0,0,1265,1,False,True,False
633,True,400,152,898,537,878,918,435,640,0,0,STAND,STAND_B,True,False,185,260,200,240,0,0,943,1018,535,575,0,True,0,0,5,3,10,0,0,5,2,10,5,-5,4,1,False,False,18,False,400,320,140,4,1248,False,72,300,940,537,920,960,435,640,0,0,STAND,STAND,False,True,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,37,False,400,320,140,0,0,1267,1,False,True,False
634,True,400,157,898,537,878,918,435,640,0,0,STAND,STAND_B,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,16,True,400,320,140,5,1268,False,58,300,940,528,920,960,426,631,5,-3,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,26,False,400,320,140,0,0,1269,1,False,True,False
635,True,400,157,898,537,878,918,435,640,0,0,STAND,STAND_B,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,14,True,400,320,140,5,1268,False,58,300,940,523,920,960,421,626,5,-1,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,24,False,400,320,140,0,0,1271,1,False,True,False
636,True,400,157,898,537,878,918,435,640,0,0,STAND,STAND_B,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,12,True,400,320,140,5,1268,False,58,300,940,522,920,960,420,625,5,1,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,22,False,400,320,140,0,0,1273,1,False,True,False
637,True,400,157,898,537,878,918,435,640,0,0,STAND,STAND_B,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,10,True,400,320,140,5,1268,False,58,300,940,525,920,960,423,628,5,3,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,20,False,400,320,140,0,0,1275,1,False,True,False
638,True,400,157,898,537,878,918,435,640,0,0,STAND,STAND_B,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,8,True,400,320,140,5,1268,False,58,300,940,532,920,960,430,635,5,5,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,18,False,400,320,140,0,0,1277,1,False,True,False
639,True,400,157,898,537,878,918,435,640,0,0,STAND,STAND_B,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,6,True,400,320,140,5,1268,False,58,300,940,537,920,960,435,640,3,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,16,False,400,320,140,0,0,1279,1,False,True,False
640,True,400,157,898,537,878,918,435,640,0,0,STAND,STAND_B,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,4,True,400,320,140,5,1268,False,58,300,940,537,920,960,435,640,1,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,14,False,400,320,140,0,0,1281,1,False,True,False
641,True,400,157,898,537,878,918,435,640,0,0,STAND,STAND_B,True,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,2,True,400,320,140,5,1268,False,58,300,940,537,920,960,435,640,0,0,STAND,STAND_RECOV,False,False,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,12,False,400,320,140,0,0,1283,1,False,True,False
