character_data_0_hp,character_data_1_hp,character_data_0_x,character_data_1_x,character_data_0_y,character_data_1_y,character_data_0_left,character_data_1_left,character_data_0_right,character_data_1_right,character_data_0_top,character_data_1_top,character_data_0_bottom,character_data_1_bottom,character_data_0_action,character_data_1_action,character_data_0_front,character_data_1_front,character_data_0_attack_data_current_hit_area_left,character_data_1_attack_data_current_hit_area_left,character_data_0_attack_data_current_hit_area_right,character_data_1_attack_data_current_hit_area_right,character_data_0_attack_data_current_hit_area_top,character_data_1_attack_data_current_hit_area_top,character_data_0_attack_data_current_hit_area_bottom,character_data_1_attack_data_current_hit_area_bottom,front_0,front_1,character_data_0_speed_x,character_data_1_speed_x,character_data_0_speed_y,character_data_1_speed_y,character_data_0_attack_data_setting_hit_area_left,character_data_1_attack_data_setting_hit_area_left,character_data_0_attack_data_setting_hit_area_right,character_data_1_attack_data_setting_hit_area_right,character_data_0_attack_data_setting_hit_area_top,character_data_1_attack_data_setting_hit_area_top,character_data_0_attack_data_setting_hit_area_bottom,character_data_1_attack_data_setting_hit_area_bottom,character_data_0_attack_data_start_up,character_data_1_attack_data_start_up,character_data_0_attack_data_active,character_data_1_attack_data_active,character_data_0_attack_data_hit_damage,character_data_1_attack_data_hit_damage,character_data_0_attack_data_hit_add_energy,character_data_1_attack_data_hit_add_energy,character_data_0_attack_data_guard_add_energy,character_data_1_attack_data_guard_add_energy,character_data_0_attack_data_give_energy,character_data_1_attack_data_give_energy,character_data_0_attack_data_impact_x,character_data_1_attack_data_impact_x,character_data_0_attack_data_impact_y,character_data_1_attack_data_impact_y,character_data_0_attack_data_give_guard_recov,character_data_1_attack_data_give_guard_recov,character_data_0_attack_data_attack_type,character_data_1_attack_data_attack_type,character_data_0_attack_data_current_frame,character_data_1_attack_data_current_frame,character_data_0_energy,character_data_1_energy,character_data_0_hit_confirm,character_data_1_hit_confirm,character_data_0_hit_count,character_data_1_hit_count,character_data_0_last_hit_frame,character_data_1_last_hit_frame,character_data_0_state,character_data_1_state
400,400,240,720,537,537,220,700,260,740,435,435,640,640,STAND,STAND,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,STAND,STAND
400,400,240,720,537,537,220,700,260,740,435,435,640,640,STAND,STAND,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,STAND,STAND
400,400,240,720,537,537,220,700,260,740,435,435,640,640,STAND,STAND,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,STAND,STAND
400,400,240,720,537,537,220,700,260,740,435,435,640,640,STAND,STAND,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,STAND,STAND
400,400,240,720,537,537,220,700,260,740,435,435,640,640,STAND,STAND,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,STAND,STAND
400,400,240,720,537,537,220,700,260,740,435,435,640,640,STAND,STAND,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,STAND,STAND
400,400,260,700,502,502,240,680,280,720,400,400,605,605,STAND_D_DB_BA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,10,-10,-16,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,AIR,AIR
400,400,280,680,471,471,260,660,300,700,369,369,574,574,STAND_D_DB_BA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,10,-10,-14,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,AIR,AIR
400,400,440,520,367,367,420,500,460,540,265,265,470,470,STAND_D_DB_BA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,10,-10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,AIR,AIR
400,400,450,510,381,381,430,490,470,530,279,279,484,484,STAND_D_DB_BA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,10,-10,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,AIR,AIR
400,400,450,510,394,394,430,490,470,530,292,292,497,497,STAND_D_DB_BA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,10,-10,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,AIR,AIR
400,400,450,510,432,432,430,490,470,530,330,330,535,535,STAND_D_DB_BA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,10,-10,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,AIR,AIR
390,390,316,590,537,537,296,570,336,610,435,435,640,640,BACK_STEP,STAND_A,True,False,0,485,0,535,0,490,0,510,True,False,-11,0,0,0,0,195,0,245,0,155,0,175,0,4,0,3,0,5,0,2,0,1,0,5,0,5,0,0,0,2,0,1,0,2,15,15,False,False,1,1,51,51,STAND,STAND
390,390,271,590,537,537,251,570,291,610,435,435,640,640,BACK_STEP,STAND_A,True,False,0,0,0,0,0,0,0,0,True,False,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,False,False,1,1,51,51,STAND,STAND
390,390,251,590,537,537,231,570,271,610,435,435,640,640,BACK_STEP,STAND_A,True,False,0,0,0,0,0,0,0,0,True,False,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,False,False,0,0,51,51,STAND,STAND
390,390,250,590,537,537,230,570,270,610,435,435,640,640,BACK_STEP,STAND,True,False,0,730,0,730,0,335,0,335,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,False,False,0,0,51,51,STAND,STAND
390,390,250,561,537,537,230,541,270,581,435,435,640,640,BACK_STEP,STAND,True,False,0,0,0,0,0,0,0,0,True,False,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,False,False,0,0,51,51,STAND,STAND
390,390,250,534,537,557,230,514,270,554,435,475,640,640,BACK_STEP,CROUCH,True,False,0,0,0,0,0,0,0,0,True,False,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,False,False,0,0,51,51,STAND,CROUCH
390,390,250,521,537,537,230,501,270,541,435,435,640,640,STAND,STAND,True,False,110,0,110,0,335,0,335,0,True,False,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,False,False,0,0,51,51,STAND,STAND
390,390,280,492,486,502,260,472,300,512,384,400,589,605,STAND_D_DB_BA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,10,-10,-15,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,False,False,0,0,51,51,AIR,AIR
390,390,300,472,457,471,280,452,320,492,355,369,560,574,STAND_D_DB_BA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,10,-10,-13,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,False,False,0,0,51,51,AIR,AIR
390,390,320,452,432,444,300,432,340,472,330,342,535,547,STAND_D_DB_BA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,10,-10,-11,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,False,False,0,0,51,51,AIR,AIR
390,390,340,432,411,421,320,412,360,452,309,319,514,524,STAND_D_DB_BA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,10,-10,-9,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,False,False,0,0,51,51,AIR,AIR
390,390,360,412,381,387,340,392,380,432,279,285,484,490,STAND_D_DB_BA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,10,-10,-5,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,False,False,0,0,51,51,AIR,AIR
390,390,360,412,367,369,340,392,380,432,265,267,470,472,STAND_D_DB_BA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,10,-10,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,False,False,0,0,51,51,AIR,AIR
390,390,360,412,369,367,340,392,380,432,267,265,472,470,STAND_D_DB_BA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,10,-10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,False,False,0,0,51,51,AIR,AIR
390,390,360,412,376,372,340,392,380,432,274,270,479,475,STAND_D_DB_BA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,10,-10,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,False,False,0,0,51,51,AIR,AIR
390,390,360,412,402,394,340,392,380,432,300,292,505,497,STAND_D_DB_BA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,10,-10,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,False,False,0,0,51,51,AIR,AIR
390,390,360,412,421,411,340,392,380,432,319,309,524,514,STAND_D_DB_BA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,10,-10,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,False,False,0,0,51,51,AIR,AIR
390,390,360,412,444,432,340,392,380,432,342,330,547,535,STAND_D_DB_BA,STAND_D_DB_BA,True,False,450,0,460,0,522,0,532,0,True,False,10,-10,13,12,220,0,230,0,280,0,290,0,31,0,5,0,10,0,5,0,2,0,10,0,5,0,0,0,5,0,2,0,0,0,15,15,False,False,0,0,51,51,AIR,AIR
380,390,300,349,537,537,280,329,320,369,435,435,640,640,THROW_B,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,False,True,0,1,51,136,STAND,AIR
380,390,297,349,537,537,277,329,317,369,435,435,640,640,THROW_B,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,False,True,0,1,51,136,STAND,AIR
380,390,297,349,537,537,277,329,317,369,435,435,640,640,THROW_B,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,False,True,0,1,51,136,STAND,AIR
380,390,297,349,537,537,277,329,317,369,435,435,640,640,THROW_B,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,False,True,0,1,51,136,STAND,AIR
380,370,217,485,471,236,197,445,237,525,369,126,574,346,STAND_D_DB_BA,THROW_SUFFER,True,False,0,0,0,0,0,0,0,0,True,False,10,4,-14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,False,False,0,0,163,136,AIR,AIR
380,370,237,493,444,255,217,453,257,533,342,145,547,365,STAND_D_DB_BA,THROW_SUFFER,True,False,0,0,0,0,0,0,0,0,True,False,10,4,-12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,False,False,0,0,163,136,AIR,AIR
380,370,277,509,402,305,257,469,297,549,300,195,505,415,STAND_D_DB_BA,THROW_SUFFER,True,False,0,0,0,0,0,0,0,0,True,False,10,4,-8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,False,False,0,0,163,136,AIR,AIR
380,370,327,529,372,390,307,489,347,569,270,280,475,500,STAND_D_DB_BA,THROW_SUFFER,True,False,0,0,0,0,0,0,0,0,True,False,10,4,-3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,False,False,0,0,163,136,AIR,AIR
380,370,357,541,366,453,337,501,377,581,264,343,469,563,STAND_D_DB_BA,THROW_SUFFER,True,False,0,0,0,0,0,0,0,0,True,False,10,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,False,False,0,0,163,136,AIR,AIR
380,370,377,549,367,500,357,509,397,589,265,390,470,610,STAND_D_DB_BA,THROW_SUFFER,True,False,0,0,0,0,0,0,0,0,True,False,10,4,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,False,False,0,0,163,136,AIR,AIR
380,370,397,557,372,530,377,517,417,597,270,420,475,640,STAND_D_DB_BA,THROW_SUFFER,True,False,0,0,0,0,0,0,0,0,True,False,10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,False,False,0,0,163,136,AIR,AIR
380,370,417,562,381,530,397,522,437,602,279,420,484,640,STAND_D_DB_BA,THROW_SUFFER,True,False,0,0,0,0,0,0,0,0,True,False,10,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,False,False,0,0,163,136,AIR,AIR
380,370,437,563,394,530,417,523,457,603,292,420,497,640,STAND_D_DB_BA,THROW_SUFFER,True,False,0,0,0,0,0,0,0,0,True,False,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,False,False,0,0,163,136,AIR,AIR
380,370,477,563,432,537,457,543,497,583,330,435,535,640,STAND_D_DB_BA,LANDING,True,False,0,0,0,0,0,0,0,0,True,False,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,False,False,0,0,163,136,AIR,STAND
380,360,497,568,457,537,477,548,517,588,355,435,560,640,STAND_D_DB_BA,STAND_RECOV,True,False,0,0,0,0,0,0,0,0,True,False,10,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,True,False,1,0,224,136,AIR,STAND
380,360,517,575,486,537,497,555,537,595,384,435,589,640,STAND_D_DB_BA,STAND_RECOV,True,False,0,0,0,0,0,0,0,0,True,False,10,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,True,False,1,0,224,136,AIR,STAND
380,360,545,589,537,537,525,569,565,609,435,435,640,640,STAND_D_DB_BA,STAND_RECOV,True,False,0,0,0,0,0,0,0,0,True,False,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,True,False,1,0,224,136,AIR,STAND
380,360,562,604,537,537,542,584,582,624,435,435,640,640,STAND_D_DB_BA,STAND_RECOV,True,False,0,0,0,0,0,0,0,0,True,False,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,True,False,1,0,224,136,AIR,STAND
380,360,582,624,537,537,562,604,602,644,435,435,640,640,STAND_D_DB_BA,STAND_RECOV,True,False,0,0,0,0,0,0,0,0,True,False,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,True,False,1,0,224,136,AIR,STAND
380,360,586,629,537,537,566,609,606,649,435,435,640,640,STAND_D_DB_BA,STAND_RECOV,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,True,False,1,0,224,136,AIR,STAND
380,360,586,629,537,537,566,609,606,649,435,435,640,640,STAND_D_DB_BA,STAND_RECOV,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,True,False,1,0,224,136,AIR,STAND
380,360,586,629,537,537,566,609,606,649,435,435,640,640,STAND_D_DB_BA,STAND_RECOV,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,True,False,1,0,224,136,AIR,STAND
380,360,576,619,537,519,556,599,596,639,435,417,640,622,LANDING,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,0,-10,0,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,False,False,1,0,224,136,STAND,AIR
380,360,536,579,557,457,516,559,556,599,475,355,640,560,CROUCH_B,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,0,-10,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,False,False,0,0,224,136,CROUCH,AIR
380,360,516,559,557,432,496,539,536,579,475,330,640,535,CROUCH_B,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,0,-10,0,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,False,False,0,0,224,136,CROUCH,AIR
380,360,466,509,557,387,446,489,486,529,475,285,640,490,CROUCH_B,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,0,-10,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,False,False,0,0,224,136,CROUCH,AIR
380,360,446,489,557,376,426,469,466,509,475,274,640,479,CROUCH_B,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,0,-10,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,False,False,0,0,224,136,CROUCH,AIR
380,360,436,439,557,366,416,419,456,459,475,264,640,469,CROUCH_B,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,0,-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,False,False,0,0,224,136,CROUCH,AIR
380,360,428,407,557,372,408,387,448,427,475,270,640,475,CROUCH_B,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,0,-10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,False,False,0,0,224,136,CROUCH,AIR
380,360,404,371,537,387,384,351,424,391,435,285,640,490,STAND_B,STAND_D_DB_BA,False,False,0,0,0,0,0,0,0,0,False,False,0,-10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,False,False,0,0,224,136,STAND,AIR
380,360,404,331,537,421,384,311,424,351,435,319,640,524,STAND_B,STAND_D_DB_BA,False,False,284,0,359,0,535,0,575,0,False,False,0,-10,0,11,185,0,260,0,200,0,240,0,5,0,3,0,10,0,5,0,2,0,10,0,5,0,-5,0,4,0,1,0,0,0,25,30,False,False,0,0,224,136,STAND,AIR
380,350,404,316,537,427,384,296,424,336,435,325,640,530,STAND_B,AIR_RECOV,False,False,0,0,0,0,0,0,0,0,False,False,0,-5,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,True,False,1,0,283,136,STAND,AIR
380,350,404,291,537,417,384,271,424,311,435,315,640,520,STAND_B,AIR_RECOV,False,False,0,0,0,0,0,0,0,0,False,False,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,True,False,1,0,283,136,STAND,AIR
380,350,404,281,537,420,384,261,424,301,435,318,640,523,STAND_B,AIR_RECOV,False,False,0,0,0,0,0,0,0,0,False,False,0,-5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,True,False,1,0,283,136,STAND,AIR
380,350,404,261,537,438,384,241,424,281,435,336,640,541,STAND_B,AIR_RECOV,False,False,0,0,0,0,0,0,0,0,False,False,0,-5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,True,False,1,0,283,136,STAND,AIR
380,350,404,251,537,453,384,231,424,271,435,351,640,556,STAND_B,AIR_RECOV,False,False,0,0,0,0,0,0,0,0,False,False,0,-5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,True,False,1,0,283,136,STAND,AIR
380,350,344,207,362,537,324,187,364,227,260,435,465,640,AIR_FA,LANDING,False,False,0,0,0,0,0,0,0,0,False,False,-6,-1,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,False,False,1,0,283,136,AIR,STAND
380,350,332,206,339,537,312,186,352,226,237,435,442,640,AIR_FA,STAND,False,True,0,346,0,346,0,335,0,335,False,True,-6,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,False,False,1,0,283,136,AIR,STAND
380,350,320,206,320,557,300,186,340,226,218,475,423,640,AIR_FA,CROUCH_A,False,True,0,0,0,0,0,0,0,0,False,True,-6,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,False,False,1,0,283,136,AIR,CROUCH
380,350,296,206,294,557,276,186,316,226,192,475,397,640,AIR_FA,CROUCH_A,False,True,212,261,282,311,282,520,357,540,False,True,-6,0,-4,0,160,195,230,245,185,185,260,205,11,3,15,3,10,5,5,3,2,1,10,5,10,5,0,0,5,2,2,3,1,2,30,40,False,False,0,0,283,136,AIR,CROUCH
380,350,284,206,287,557,264,186,304,226,185,475,390,640,AIR_FA,CROUCH_A,False,True,200,0,270,0,273,0,348,0,False,True,-6,0,-2,0,160,0,230,0,185,0,260,0,11,0,15,0,10,0,5,0,2,0,10,0,10,0,0,0,5,0,2,0,3,0,30,40,False,False,0,0,283,136,AIR,CROUCH
380,350,272,206,284,557,252,186,292,226,182,475,387,640,AIR_FA,CROUCH_A,False,True,188,0,258,0,268,0,343,0,False,True,-6,0,0,0,160,0,230,0,185,0,260,0,11,0,15,0,10,0,5,0,2,0,10,0,10,0,0,0,5,0,2,0,5,0,30,40,False,False,0,0,283,136,AIR,CROUCH
380,350,260,206,285,557,240,186,280,226,183,475,388,640,AIR_FA,CROUCH_A,False,True,176,0,246,0,267,0,342,0,False,True,-6,0,2,0,160,0,230,0,185,0,260,0,11,0,15,0,10,0,5,0,2,0,10,0,10,0,0,0,5,0,2,0,7,0,30,40,False,False,0,0,283,136,AIR,CROUCH
380,350,248,206,290,557,228,186,268,226,188,475,393,640,AIR_FA,CROUCH_A,False,True,164,0,234,0,270,0,345,0,False,True,-6,0,4,0,160,0,230,0,185,0,260,0,11,0,15,0,10,0,5,0,2,0,10,0,10,0,0,0,5,0,2,0,9,0,30,40,False,False,0,0,283,136,AIR,CROUCH
380,350,236,206,299,557,216,186,256,226,197,475,402,640,AIR_FA,CROUCH_A,False,True,152,0,222,0,277,0,352,0,False,True,-6,0,6,0,160,0,230,0,185,0,260,0,11,0,15,0,10,0,5,0,2,0,10,0,10,0,0,0,5,0,2,0,11,0,30,40,False,False,0,0,283,136,AIR,CROUCH
380,350,212,206,329,537,192,186,232,226,227,435,432,640,AIR_FA,STAND,False,True,128,0,198,0,303,0,378,0,False,True,-6,0,10,0,160,0,230,0,185,0,260,0,11,0,15,0,10,0,5,0,2,0,10,0,10,0,0,0,5,0,2,0,15,0,30,40,False,False,0,0,283,136,AIR,STAND
380,350,178,156,375,474,158,136,198,176,273,372,478,577,AIR_FA,FOR_JUMP,False,False,0,0,0,0,0,0,0,0,False,False,-6,-6,14,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,False,False,0,0,283,136,AIR,AIR
380,350,158,128,404,437,138,108,178,148,302,335,507,540,AIR_FA,AIR,False,True,0,0,0,0,0,0,0,0,False,True,-6,-6,16,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,False,False,0,0,283,136,AIR,AIR
380,350,138,100,437,404,118,80,158,120,335,302,540,507,AIR_FA,AIR_FB,False,True,0,0,0,0,0,0,0,0,False,True,-6,-6,18,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,False,False,0,0,283,136,AIR,AIR
