1,0,233,6457
2,0,70,5863
3,0,266,4354
4,0,188,5516
5,0,198,6563
6,0,265,5471
7,0,173,5792
8,0,245,6877
9,0,269,4770
10,0,236,10449
11,0,296,7681
12,0,238,8691
13,0,323,5345
14,0,304,5968
15,0,315,6681
16,0,239,6475
17,0,334,6874
18,0,267,7491
19,0,333,5446
20,0,375,5643
